Player ID,Name,Year,Over,BPO,Mdns,Runs,Wkts,Average of Econ,Count of matches,season_yr
7716,Yuvraj Singh,2014,22.0,,0.0,187.0,5.0,8.825,14,2014
7716,Yuvraj Singh,2015,9.0,,0.0,72.0,1.0,8.276666666666666,14,2015
7716,Yuvraj Singh,2016,6.0,,0.0,52.0,0.0,8.784,10,2016
7716,Yuvraj Singh,2017,2.0,,0.0,22.0,1.0,11.0,12,2017
7716,Yuvraj Singh,2018,2.0,,0.0,23.0,0.0,11.5,8,2018
7716,Yuvraj Singh,2019,,,,,,,4,2019
110977,YV Dhull,2023,,,,,,,4,2023
12928,YV Takawale,2008,,,,,,,7,2007/08
12928,YV Takawale,2009,,,,,,,4,2009
12928,YV Takawale,2014,,,,,,,5,2014
7678,Z Khan,2008,42.0,,0.0,357.0,13.0,8.598181818181818,11,2007/08
7678,Z Khan,2009,21.0,,0.0,142.0,6.0,6.609999999999999,6,2009
7678,Z Khan,2010,48.0,,1.0,376.0,15.0,7.914285714285714,14,2009/10
7678,Z Khan,2011,59.0,,1.0,455.0,14.0,7.677333333333333,15,2011
7678,Z Khan,2012,60.0,,1.0,453.0,17.0,7.55,16,2012
7678,Z Khan,2013,6.0,,0.0,47.0,5.0,8.0,2,2013
7678,Z Khan,2014,21.0,,0.0,146.0,5.0,6.541666666666667,6,2014
7678,Z Khan,2015,24.0,,1.0,156.0,7.0,5.571428571428571,7,2015
7678,Z Khan,2016,43.0,,1.0,337.0,10.0,7.810833333333332,12,2016
7678,Z Khan,2017,40.0,,0.0,313.0,10.0,7.705454545454544,11,2017
87573,Zeeshan Ansari,2025,33.0,,0.0,333.0,6.0,9.869,10,2025
